code,bkno,book,chapter,verse,title,date
uJkE-tmNC8Y,67,,0,,2020-12-01 11AM Service Live： Advent 2020 “The Call” [uJkE-tmNC8Y].mp3,2020-12-01
zigfpAW3XVI,67,,0,,2020-12-07 Church Everywhere Live： Advent 2020 - Prepare the Way “The Desert” [zigfpAW3XVI].mp3,2020-12-07
yAN1zxPhVpI,67,,0,,2020-12-20 Church Everywhere Live： Advent 2020 - Prepare The Way - “The Release” [yAN1zxPhVpI].mp3,2020-12-20
KS3UcRDETW4,67,,0,,2020-12-27 Church Everywhere Live： New Years Message [KS3UcRDETW4].mp3,2020-12-27
LHgF2voP5ys,67,,0,,2021-01-11 Church Everywhere Live： Post Traumatic Growth - New Possibilities [LHgF2voP5ys].mp3,2021-01-11
hd9p2DZoYtI,67,,0,,2021-01-18 Church Everywhere Live： Post Traumatic Growth - Relationships With Others [hd9p2DZoYtI].mp3,2021-01-18
d8XMdofd39c,67,,0,,2021-01-25 Church Everywhere Live： Post Traumatic Growth - Appreciation of Life [d8XMdofd39c].mp3,2021-01-25
bs6i66xQaTI,67,,0,,2021-01-31 Church Everywhere Live： Post Traumatic Growth -  Personal Strength [bs6i66xQaTI].mp3,2021-01-31
PMXFFRS8kEs,67,,0,,2021-02-08 Church Everywhere Live： Post Traumatic Growth -  Spiritual Change [PMXFFRS8kEs].mp3,2021-02-08
lzQ5tfRY0rI,67,,0,,2021-02-14 Church Everywhere Live： Reunion & Reconnect [lzQ5tfRY0rI].mp3,2021-02-14
TWnjFhuOiys,67,,0,,2021-02-22 Church Everywhere Live： Flourish - Scripture as One Story [TWnjFhuOiys].mp3,2021-02-22
ODvUnLlR0pQ,67,,0,,2021-03-08 Church Everywhere Live： Flourish - Shaped By Love [ODvUnLlR0pQ].mp3,2021-03-08
DS7k2k5IRoo,67,,0,,2021-03-15 Church Everywhere Live： Flourish - Refreshing Friendships [DS7k2k5IRoo].mp3,2021-03-15
M1r4SUj2xRk,67,,0,,2021-03-22 Church Everywhere Live： Flourish - Work as Worship [M1r4SUj2xRk].mp3,2021-03-22
q7Cbfs_x0GI,67,,0,,2021-03-30 Church Everywhere Live： Flourish - The Triumph of your Testimony [q7Cbfs_x0GI].mp3,2021-03-30
P6yQmGrZNeA,67,,0,,2021-04-19 11AM Service Live： A Different Spirit - Introduction [P6yQmGrZNeA].mp3,2021-04-19
